hex9,value
893c0db4b0bffff,30
892f252f2b3ffff,70
8948e1d703bffff,70
893e7516237ffff,85
892c9bda297ffff,75
89470a4f407ffff,65
8939918e86fffff,30
8936a98dcc7ffff,70
893a0000c1bffff,85
89eaec2d653ffff,75
89ee46c292fffff,80
89f094096a7ffff,65
89ecc696803ffff,15
89e914d254fffff,45
89f36408a57ffff,80
89e70c6208bffff,65
89ee82a692fffff,35
89f0cbc466bffff,80
89e894a3687ffff,105
89ec00b050bffff,60
898da99742bffff,45
8984c195c67ffff,55
8989a968a2fffff,50
89961e55923ffff,65
89830868a6fffff,45
899160175cbffff,65
899eb024043ffff,20
898ea08f5d3ffff,20
89816345083ffff,10
89a530d6a9bffff,70
89947150457ffff,45
890326233abffff,-99997
890326233abffff,95
890326233abffff,40
890326233abffff,50
890326233abffff,70
890326233abffff,65
890326233abffff,40
890326233abffff,25
890326233abffff,90
890326233abffff,60
899aa86e947ffff,75
89871e1b447ffff,15
89991a95b17ffff,40
898b43ae56bffff,75
8992a430b37ffff,55
89816345083ffff,60
897b2098d03ffff,60
8989a968a2fffff,40
899ca665ecbffff,95
89da1039a93ffff,15
89cf632890fffff,20
890fb51b0b7ffff,10
890943d05b3ffff,10
8905b4a2d3bffff,50
89068d0480fffff,45
890d0d4208fffff,20
8973334a083ffff,45
8971086c32bffff,30
89512078ba3ffff,5
89545859823ffff,5
89675e1042fffff,45
8964508f417ffff,10
89f29380e0fffff,80
89f29380e0fffff,50
89f29380e0fffff,70
89f29380e0fffff,15
89f29380e0fffff,15
89f29380e0fffff,10
89f29380e0fffff,10
89f29380e0fffff,25
89f29380e0fffff,10
89f29380e0fffff,5
89675e1042fffff,25
895f8a9751bffff,40
895c19b85a3ffff,55
